name,line,type,RAD80,RAD50,RAD20,FoG80,FoG50,FoG20,slope
HSC031_FLC_a,HSC031,FLC,8,13,14,0.38,0.27,0.24,57.5
HSC031_FLC_b,HSC031,FLC,9,14,15,0.39,0.28,0.25,42
HSC032_BA_a,HSC032,BA,11,12,15,0.07,0.08,0.2,81.3
HSC032_BA_b,HSC032,BA,12,14,17,0.1,0.12,0.2,69.4
HSC032_FLC_a,HSC032,FLC,19,20,21,0.06,0.07,0.09,144.4
HSC032_FLC_b,HSC032,FLC,19,21,23,0.07,0.09,0.12,141.7
HSC033_BA_a,HSC033,BA,14,15,17,0.08,0.09,0.15,48.9
HSC033_BA_b,HSC033,BA,14,16,21,0.09,0.11,0.27,45.3
HSC033_FLC_a,HSC033,FLC,19,21,23,0.09,0.1,0.13,55.3
HSC033_FLC_b,HSC033,FLC,20,21,25,0.07,0.09,0.16,60.1
HSC034_BA_a,HSC034,BA,11,13,14,0.07,0.11,0.13,94.3
HSC034_BA_b,HSC034,BA,12,13,15,0.08,0.1,0.16,85.6
HSC034_FLC_a,HSC034,FLC,5,18,22,0.65,0.57,0.43,34.5
HSC034_FLC_b,HSC034,FLC,8,20,23,0.6,0.47,0.37,48.9
HSC036_BA_a,HSC036,BA,7,9,11,0.15,0.2,0.27,47.7
HSC036_BA_b,HSC036,BA,7,8,10,0.16,0.17,0.25,45.7
HSC036_FLC_a,HSC036,FLC,0,16,20,NA,0.73,0.53,40.6
HSC036_FLC_b,HSC036,FLC,1,18,20,NA,0.52,0.41,63.4
HSC037_BA_a,HSC037,BA,6,7,9,0.1,0.12,0.23,40.5
HSC037_BA_b,HSC037,BA,6,7,9,0.11,0.14,0.24,46.3
HSC037_FLC_a,HSC037,FLC,18,19,21,0.06,0.07,0.11,139.7
HSC037_FLC_b,HSC037,FLC,18,20,22,0.07,0.08,0.13,156.3
HSC038_BA_a,HSC038,BA,12,13,13,0.08,0.09,0.09,63.3
HSC038_BA_b,HSC038,BA,12,13,14,0.06,0.07,0.1,59.6
HSC038_FLC_a,HSC038,FLC,8,16,18,0.68,0.42,0.3,65.6
HSC038_FLC_b,HSC038,FLC,13,17,19,0.66,0.33,0.28,63.8
HSC039_BA_a,HSC039,BA,12,13,15,0.07,0.08,0.16,97.6
HSC039_BA_b,HSC039,BA,11,12,13,0.08,0.1,0.14,94.7
HSC039_FLC_a,HSC039,FLC,17,20,22,0.06,0.11,0.15,138.7
HSC039_FLC_b,HSC039,FLC,18,19,22,0.08,0.09,0.15,138
HSC040_BA_a,HSC040,BA,12,13,14,0.08,0.1,0.14,113.2
HSC040_BA_b,HSC040,BA,12,13,14,0.06,0.08,0.12,112
HSC040_FLC_a,HSC040,FLC,19,21,24,0.08,0.11,0.17,65
HSC040_FLC_b,HSC040,FLC,17,20,21,0.06,0.11,0.13,118.9
HSC041_BA_a,HSC041,BA,11,13,14,0.06,0.11,0.14,75.8
HSC041_BA_b,HSC041,BA,11,12,13,0.1,0.11,0.14,57.8
HSC041_FLC_a,HSC041,FLC,9,20,22,0.55,0.37,0.32,39.2
HSC041_FLC_b,HSC041,FLC,14,17,20,0.54,0.31,0.27,74.2
HSC042_BA_a,HSC042,BA,11,13,14,0.1,0.13,0.16,85.4
